TYPE-COLLATERAL,COLLATERAL,PARTY,DOC-ID,DRDATE,PROCESSING-DATE,CORR-DATE,CORR-ID,SERIAL-ID,DOC-TYPE,
1,615NR                                ,                                                  ,ARE016924574,20250602,20250602,        , ,131                           ,REL,
1,615NR                                ,                                                  ,ARE016924574,20250602,20250602,        , ,131                           ,REL,
1,61626                                ,                                                  ,            ,20250613,20250613,        , ,75-303                        ,BOS,
1,61626                                ,                                                  ,            ,20250613,20250613,        , ,75-303                        ,BOS,
1,61677                                ,                                                  ,            ,20250625,20250625,        , ,17264722                      ,BOS,
1,61677                                ,                                                  ,            ,20250625,20250625,        , ,17264722                      ,BOS,
1,61677                                ,                                                  ,            ,20250625,20250625,        , ,17264722                      ,BOS,
1,616RR                                ,                                                  ,ARE016939674,20250606,20250606,        , ,1368                          ,REL,
1,616RR                                ,                                                  ,ARE016939676,20250606,20250606,        , ,1368                          ,S/A,
1,616RR                                ,                                                  ,ARE016939674,20250606,20250606,        , ,1368                          ,REL,
1,616RR                                ,                                                  ,ARE016939674,20250606,20250606,        , ,1368                          ,REL,
1,616RR                                ,                                                  ,ARE016939676,20250606,20250606,        , ,1368                          ,S/A,
1,6171E                                ,                                                  ,            ,20250624,20250624,20250624,C,46271                         ,BOS,
1,6171E                                ,                                                  ,            ,20250624,20250624,20250624,C,46271                         ,BOS,
1,6171E                                ,                                                  ,            ,20250625,20250625,        , ,46271                         ,BOS,
1,6171E                                ,                                                  ,            ,20250625,20250625,        , ,46271                         ,BOS,
1,6174F                                ,                                                  ,            ,20250612,20250612,        , ,21059074                      ,BOS,
1,6174F                                ,                                                  ,            ,20250612,20250612,        , ,21059074                      ,BOS,
1,61763                                ,                                                  ,            ,20250611,20250611,        , ,17264784                      ,BOS,
1,61763                                ,                                                  ,            ,20250611,20250611,        , ,17264784                      ,BOS,
1,6177K                                ,                                                  ,ARE016929534,20250604,20250604,        , ,15077572                      ,BOS,
1,6177K                                ,                                                  ,ARE016929534,20250604,20250604,        , ,15077572                      ,BOS,
1,61788                                ,                                                  ,ARE016910537,20250527,20250527,20250612,C,FL-648                        ,BOS,
1,61788                                ,                                                  ,ARE016910537,20250527,20250527,20250612,C,FL-648                        ,BOS,
1,61788                                ,                                                  ,ARE016910537,20250527,20250527,20250612,C,FL-648                        ,BOS,
1,61788                                ,                                                  ,ARE016910537,20250527,20250527,20250612,C,FL-648                        ,BOS,
1,617S                                 ,                                                  ,ARE016930134,20250604,20250604,        , ,6886                          ,BOS,
1,617S                                 ,                                                  ,ARE016930134,20250604,20250604,        , ,6886                          ,BOS,
1,6180Y                                ,                                                  ,ARE016943215,20250610,20250610,        , ,27-3406                       ,REL,
1,618AS                                ,                                                  ,            ,20250617,20250617,        , ,30543                         ,S/A,
1,618AS                                ,                                                  ,            ,20250617,20250617,        , ,30543                         ,S/A,
1,618EP                                ,                                                  ,            ,20250618,20250618,        , ,172S12164                     ,REL,
1,618EP                                ,                                                  ,            ,20250618,20250618,        , ,172S12164                     ,REL,
1,618EP                                ,                                                  ,            ,20250618,20250618,        , ,172S12164                     ,REL,
1,618LA                                ,                                                  ,ARE016923524,20250602,20250602,        , ,802-0818                      ,S/A,
1,618LA                                ,                                                  ,ARE016923524,20250602,20250602,        , ,802-0818                      ,S/A,
1,618Y                                 ,                                                  ,            ,20250617,20250617,20250617,C,3352                          ,BOS,
1,618Y                                 ,                                                  ,            ,20250617,20250617,20250617,C,3352                          ,BOS,
1,61975                                ,                                                  ,            ,20250612,20250612,        , ,17264931                      ,BOS,
1,61975                                ,                                                  ,            ,20250612,20250612,        , ,17264931                      ,S/A,
1,61975                                ,                                                  ,            ,20250612,20250612,        , ,17264931                      ,S/A,
1,61975                                ,                                                  ,            ,20250612,20250612,        , ,17264931                      ,BOS,
1,619AP                                ,                                                  ,            ,20250620,20250620,        , ,0651                          ,BOS,
1,619AP                                ,                                                  ,            ,20250620,20250620,        , ,0651                          ,BOS,
1,619AS                                ,                                                  ,            ,20250617,20250617,        , ,30164                         ,S/A,
1,619AS                                ,                                                  ,            ,20250617,20250617,        , ,30164                         ,S/A,
1,619GK                                ,                                                  ,ARE016933116,20250605,20250605,        , ,0209                          ,REL,
1,619GK                                ,                                                  ,ARE016933116,20250605,20250605,        , ,0209                          ,REL,
1,619PR                                ,                                                  ,ARE016929325,20250603,20250603,        , ,31-8052061                    ,BOS,
1,619PR                                ,                                                  ,ARE016929325,20250603,20250603,        , ,31-8052061                    ,BOS,
1,61NC                                 ,                                                  ,            ,20250613,20250613,        , ,27-4184                       ,BOS,
1,61NC                                 ,                                                  ,            ,20250613,20250613,        , ,27-4184                       ,BOS,
1,61RB                                 ,                                                  ,ARE016929581,20250603,20250603,        , ,21060268                      ,BOS,
1,61RB                                 ,                                                  ,ARE016929581,20250603,20250603,        , ,21060268                      ,BOS,
1,61SJ                                 ,                                                  ,            ,20250623,20250623,        , ,081                           ,REL,
1,61SJ                                 ,                                                  ,            ,20250623,20250623,        , ,081                           ,REL,
1,61SJ                                 ,                                                  ,            ,20250623,20250623,        , ,081                           ,REL,
1,61VS                                 ,                                                  ,ARE016964707,20250618,20250618,        , ,0289                          ,BOS,
1,61VS                                 ,                                                  ,ARE016964707,20250618,20250618,        , ,0289                          ,BOS,
1,61WC                                 ,                                                  ,ARE016968850,20250620,20250620,20250621,C,3001                          ,REL,
1,61WC                                 ,                                                  ,ARE016968851,20250620,20250620,        , ,3001                          ,BOS,
1,61WC                                 ,                                                  ,ARE016968850,20250620,20250620,20250621,C,3001                          ,REL,
1,61WC                                 ,                                                  ,ARE016968851,20250620,20250620,        , ,3001                          ,BOS,
1,6202P                                ,                                                  ,            ,20250616,20250616,        , ,24-1303                       ,BOS,
1,62066                                ,                                                  ,ARE016933348,20250605,20250605,        , ,6076C                         ,BOS,
1,62066                                ,                                                  ,ARE016933348,20250605,20250605,        , ,6076C                         ,BOS,
1,6208T                                ,                                                  ,ARE016952091,20250613,20250613,        , ,R18201936                     ,BOS,
1,6208T                                ,                                                  ,ARE016952091,20250613,20250613,        , ,R18201936                     ,BOS,
1,620AT                                ,                                                  ,ARE016943649,20250610,20250610,        , ,10687                         ,BOS,
1,620AT                                ,                                                  ,ARE016943651,20250610,20250610,        , ,10687                         ,S/A,
1,620AT                                ,                                                  ,ARE016943649,20250610,20250610,        , ,10687                         ,BOS,
1,620AT                                ,                                                  ,ARE016943651,20250610,20250610,        , ,10687                         ,S/A,
1,6210F                                ,                                                  ,            ,20250618,20250620,        , ,18264123                      ,S/A,
1,6210F                                ,                                                  ,            ,20250618,20250620,        , ,18264123                      ,BOS,
1,6210F                                ,                                                  ,            ,20250618,20250620,        , ,18264123                      ,S/A,
1,6210F                                ,                                                  ,            ,20250618,20250620,        , ,18264123                      ,BOS,
1,6216M                                ,                                                  ,ARE016945597,20250610,20250610,        , ,H80-200                       ,BOS,
1,6216M                                ,                                                  ,ARE016945597,20250610,20250610,        , ,H80-200                       ,BOS,
1,621AR                                ,                                                  ,            ,20250611,20250611,        , ,10679                         ,BOS,
1,621AR                                ,                                                  ,            ,20250611,20250611,        , ,10679                         ,BOS,
1,621FL                                ,                                                  ,            ,20250620,20250623,        , ,28-7125508                    ,S/A,
1,621FL                                ,                                                  ,            ,20250620,20250623,        , ,28-7125508                    ,S/A,
1,621JD                                ,                                                  ,ARE016924479,20250602,20250602,20250602,C,2009 1204                     ,BOS,
1,621JD                                ,                                                  ,ARE016924479,20250602,20250602,20250602,C,2009 1204                     ,BOS,
1,621KS                                ,                                                  ,ARE016982708,20250626,20250626,        , ,1599                          ,BOS,
1,621KS                                ,                                                  ,ARE016982708,20250626,20250626,        , ,1599                          ,BOS,
1,6227M                                ,                                                  ,ARE016976878,20250624,20250624,        , ,7208C                         ,BOS,
1,6227M                                ,                                                  ,ARE016976878,20250624,20250624,        , ,7208C                         ,BOS,
1,622AS                                ,                                                  ,            ,20250617,20250617,        , ,30165                         ,S/A,
1,622AS                                ,                                                  ,            ,20250617,20250617,        , ,30165                         ,S/A,
1,622PM                                ,                                                  ,ARE016944072,20250605,20250605,20250605,C,650-7027                      ,BOS,
1,622PM                                ,                                                  ,ARE016944074,20250605,20250605,20250605,C,650-7027                      ,S/A,
1,622PM                                ,                                                  ,ARE016944072,20250605,20250605,20250605,C,650-7027                      ,BOS,
1,622PM                                ,                                                  ,ARE016944074,20250605,20250605,20250605,C,650-7027                      ,S/A,
1,622TG                                ,                                                  ,ARE016940359,20250609,20250609,        , ,0711559                       ,BOS,
1,622TG                                ,                                                  ,ARE016940359,20250609,20250609,        , ,0711559                       ,BOS,
1,622TG                                ,                                                  ,ARE016940359,20250609,20250609,        , ,0711559                       ,BOS,
1,6230J                                ,                                                  ,            ,20250616,20250616,        , ,32R-7680337                   ,BOS,
1,6230J                                ,                                                  ,            ,20250616,20250616,        , ,32R-7680337                   ,BOS,
1,6230J                                ,                                                  ,            ,20250616,20250616,        , ,32R-7680337                   ,BOS,
1,6230J                                ,                                                  ,            ,20250616,20250616,        , ,32R-7680337                   ,BOS,
1,6235A                                ,                                                  ,ARE016932496,20250604,20250605,        , ,33035                         ,REL,
1,6235A                                ,                                                  ,ARE016932496,20250604,20250605,        , ,33035                         ,REL,
1,623CT                                ,                                                  ,            ,20250623,20250624,        , ,142                           ,S/A,
1,623CT                                ,                                                  ,            ,20250623,20250624,        , ,142                           ,S/A,
1,623N                                 ,                                                  ,ARE016923846,20250602,20250602,        , ,20833                         ,S/A,
1,623N                                 ,                                                  ,ARE016923846,20250602,20250602,        , ,20833                         ,S/A,
1,6240                                 ,                                                  ,            ,20250623,20250624,20250624,C,64TBKBL0020062                ,BOS,
1,6240                                 ,                                                  ,            ,20250623,20250624,20250624,C,64TBKBL0020062                ,BOS,
1,6240                                 ,                                                  ,            ,20250623,20250624,20250624,C,64TBKBL0020062                ,BOS,
1,6243S                                ,                                                  ,            ,20250617,20250617,20250617,C,15067043                      ,BOS,
1,6243S                                ,                                                  ,            ,20250617,20250617,20250617,C,15067043                      ,BOS,
1,6243S                                ,                                                  ,            ,20250617,20250617,20250617,C,15067043                      ,BOS,
1,6243S                                ,                                                  ,            ,20250617,20250617,20250617,C,15067043                      ,BOS,
1,6245C                                ,                                                  ,ARE016968670,20250620,20250620,        , ,172S10723                     ,BOS,
1,6245C                                ,                                                  ,ARE016968670,20250620,20250620,        , ,172S10723                     ,BOS,
1,6245C                                ,                                                  ,ARE016968672,20250620,20250620,        , ,172S10723                     ,BOS,
1,6245C                                ,                                                  ,ARE016968672,20250620,20250620,        , ,172S10723                     ,BOS,
1,62472                                ,                                                  ,ARE016923143,20250602,20250602,        , ,F-035                         ,BOS,
1,62472                                ,                                                  ,ARE016923143,20250602,20250602,        , ,F-035                         ,BOS,
1,6248M                                ,                                                  ,            ,20250617,20250617,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250617,20250617,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250617,20250617,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250617,20250617,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250617,20250617,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250617,20250617,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250624,20250625,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250624,20250625,        , ,7201C                         ,BOS,
1,6248M                                ,                                                  ,            ,20250624,20250625,        , ,7201C                         ,BOS,
1,624AJ                                ,                                                  ,ARE016927831,20250603,20250603,        , ,6214                          ,DIS,
1,624AJ                                ,                                                  ,ARE016927830,20250603,20250603,        , ,6214                          ,REL,
1,624AJ                                ,                                                  ,ARE016927832,20250603,20250603,        , ,6214                          ,BOS,
1,624AJ                                ,                                                  ,ARE016927832,20250603,20250603,        , ,6214                          ,BOS,
1,624AJ                                ,                                                  ,ARE016927831,20250603,20250603,        , ,6214                          ,DIS,
1,624AJ                                ,                                                  ,ARE016927830,20250603,20250603,        , ,6214                          ,REL,
1,624FC                                ,                                                  ,            ,20250617,20250617,        , ,35060                         ,BOS,
1,624FC                                ,                                                  ,            ,20250617,20250617,        , ,35060                         ,BOS,
1,624FC                                ,                                                  ,            ,20250617,20250617,        , ,35060                         ,BOS,
1,624FC                                ,                                                  ,            ,20250617,20250617,        , ,35060                         ,BOS,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,S/A,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,BOS,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,S/A,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,BOS,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,BOS,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,BOS,
1,624PS                                ,                                                  ,            ,20250613,20250613,        , ,40.NC300                      ,S/A,
1,6250W                                ,                                                  ,            ,20250626,20250626,        , ,28-20296                      ,BOS,
1,6250W                                ,                                                  ,            ,20250626,20250626,        , ,28-20296                      ,BOS,
1,625AS                                ,                                                  ,            ,20250617,20250617,        , ,30792                         ,S/A,
1,625AS                                ,                                                  ,            ,20250617,20250617,        , ,30792                         ,S/A,
1,625DE                                ,                                                  ,ARE016934276,20250605,20250605,        , ,22-1679                       ,BOS,
1,625DE                                ,                                                  ,ARE016934276,20250605,20250605,        , ,22-1679                       ,BOS,
1,625DE                                ,                                                  ,ARE016934276,20250605,20250605,        , ,22-1679                       ,BOS,
1,625QS                                ,                                                  ,ARE016975679,20250623,20250623,        , ,680A0240                      ,BOS,
1,625QS                                ,                                                  ,ARE016975679,20250623,20250623,        , ,680A0240                      ,BOS,
1,625QS                                ,                                                  ,ARE016975678,20250623,20250623,        , ,680A0240                      ,DIS,
1,625QS                                ,                                                  ,ARE016975678,20250623,20250623,        , ,680A0240                      ,DIS,
1,6269V                                ,                                                  ,ARE016933379,20250605,20250605,        , ,D-8598                        ,BOS,
1,6269V                                ,                                                  ,ARE016933379,20250605,20250605,        , ,D-8598                        ,BOS,
1,626AS                                ,                                                  ,            ,20250617,20250617,        , ,30793                         ,S/A,
1,626AS                                ,                                                  ,            ,20250617,20250617,        , ,30793                         ,S/A,
1,626BF                                ,                                                  ,            ,20250624,20250624,20250624,C,27-7654108                    ,BOS,
1,626BF                                ,                                                  ,            ,20250624,20250624,20250624,C,27-7654108                    ,BOS,
1,626FC                                ,                                                  ,            ,20250618,20250618,        , ,35088                         ,BOS,
1,626FC                                ,                                                  ,            ,20250618,20250618,        , ,35088                         ,BOS,
1,626FC                                ,                                                  ,            ,20250618,20250618,        , ,35088                         ,BOS,
1,626FC                                ,                                                  ,            ,20250618,20250618,        , ,35088                         ,BOS,
1,626JE                                ,                                                  ,ARE016929694,20250603,20250603,        , ,642                           ,S/A,
1,626JE                                ,                                                  ,ARE016929694,20250603,20250603,        , ,642                           ,S/A,
1,626JE                                ,                                                  ,ARE016929694,20250603,20250603,        , ,642                           ,S/A,
1,626JJ                                ,                                                  ,ARE016925948,20250602,20250603,20250620,C,9617                          ,DIS,
1,626JJ                                ,                                                  ,ARE016925948,20250602,20250603,20250620,C,9617                          ,DIS,
1,626PA                                ,                                                  ,            ,20250612,20250612,        , ,15281199                      ,REL,
1,6277H                                ,                                                  ,ARE016923890,20250602,20250602,        , ,19453                         ,BOS,
1,6277H                                ,                                                  ,ARE016923891,20250602,20250602,        , ,19453                         ,BOS,
1,6277H                                ,                                                  ,ARE016923891,20250602,20250602,        , ,19453                         ,BOS,
1,6277H                                ,                                                  ,ARE016923890,20250602,20250602,        , ,19453                         ,BOS,
1,627AB                                ,                                                  ,            ,20250618,20250620,        , ,10712                         ,BOS,
1,627AB                                ,                                                  ,            ,20250618,20250620,        , ,10712                         ,S/A,
1,627AB                                ,                                                  ,            ,20250618,20250620,        , ,10712                         ,S/A,
1,627AB                                ,                                                  ,            ,20250618,20250620,        , ,10712                         ,BOS,
1,627AB                                ,                                                  ,            ,20250618,20250620,        , ,10712                         ,S/A,
1,627AS                                ,                                                  ,            ,20250617,20250617,        , ,30794                         ,S/A,
1,627AS                                ,                                                  ,            ,20250617,20250617,        , ,30794                         ,S/A,
1,627CN                                ,                                                  ,ARE016934797,20250605,20250605,20250605,C,2508                          ,BOS,
1,627CN                                ,                                                  ,ARE016934797,20250605,20250605,20250605,C,2508                          ,BOS,
1,627CN                                ,                                                  ,ARE016935632,20250606,20250606,        , ,2508                          ,REL,
1,627CN                                ,                                                  ,ARE016935632,20250606,20250606,        , ,2508                          ,REL,
1,627CN                                ,                                                  ,ARE016935632,20250606,20250606,        , ,2508                          ,REL,
1,627FD                                ,                                                  ,            ,20250618,20250618,        , ,28R-7803187                   ,REL,
1,627FD                                ,                                                  ,            ,20250618,20250618,        , ,28R-7803187                   ,REL,
1,627FD                                ,                                                  ,            ,20250618,20250618,        , ,28R-7803187                   ,REL,
1,627FD                                ,                                                  ,            ,20250618,20250618,        , ,28R-7803187                   ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627JP                                ,                                                  ,            ,20250626,20250626,20250626,C,802-0238                      ,REL,
1,627WB                                ,                                                  ,ARE016923782,20250602,20250602,        , ,28-7911233                    ,BOS,
1,627WB                                ,                                                  ,ARE016923782,20250602,20250602,        , ,28-7911233                    ,BOS,
1,62840                                ,                                                  ,ARE016932786,20250604,20250604,        , ,27-7754075                    ,BOS,
1,62840                                ,                                                  ,ARE016932786,20250604,20250604,        , ,27-7754075                    ,BOS,
1,62840                                ,                                                  ,            ,20250613,20250616,        , ,27-7754075                    ,BOS,
1,62840                                ,                                                  ,            ,20250613,20250616,        , ,27-7754075                    ,BOS,
1,62884                                ,                                                  ,            ,20250618,20250620,        , ,42203                         ,REL,
1,628DT                                ,                                                  ,            ,20250620,20250620,        , ,024                           ,BOS,
1,628DT                                ,                                                  ,            ,20250620,20250620,        , ,024                           ,BOS,
1,628DT                                ,                                                  ,            ,20250620,20250620,        , ,024                           ,BOS,
1,628DT                                ,                                                  ,            ,20250620,20250620,        , ,024                           ,BOS,
1,62923                                ,                                                  ,            ,20250618,20250618,        , ,31-7612093                    ,REL,
1,6293J                                ,                                                  ,            ,20250623,20250624,        , ,28-7690395                    ,BOS,
1,6293J                                ,                                                  ,            ,20250623,20250624,        , ,28-7690395                    ,BOS,
1,629DP                                ,                                                  ,            ,20250623,20250623,        , ,S0384                         ,BOS,
1,629DP                                ,                                                  ,            ,20250623,20250623,        , ,S0384                         ,BOS,
1,629NP                                ,                                                  ,ARE016933425,20250516,20250603,        , ,27810                         ,S/A,
1,629NP                                ,                                                  ,ARE016933425,20250516,20250603,        , ,27810                         ,S/A,
1,629NP                                ,                                                  ,ARE016933425,20250516,20250603,        , ,27810                         ,S/A,
1,629NP                                ,                                                  ,ARE016933425,20250516,20250603,        , ,27810                         ,S/A,
1,62LK                                 ,                                                  ,ARE016930123,20250604,20250604,        , ,60/09                         ,BOS,
1,62LK                                 ,                                                  ,            ,20250604,20250604,20250624,D,60/09                         ,BOS,
1,62LK                                 ,                                                  ,ARE016930121,20250604,20250604,        , ,60/09                         ,BOS,
1,62LK                                 ,                                                  ,ARE016930123,20250604,20250604,        , ,60/09                         ,BOS,
1,62PK                                 ,                                                  ,ARE016940678,20250609,20250609,        , ,TH-1751                       ,BOS,
1,62PK                                 ,                                                  ,ARE016940678,20250609,20250609,        , ,TH-1751                       ,BOS,
1,62Q                                  ,                                                  ,            ,20250617,20250617,        , ,28-7210011                    ,S/A,
1,62Q                                  ,                                                  ,            ,20250617,20250617,        , ,28-7210011                    ,S/A,
1,6301                                 ,                                                  ,ARE016955824,20250610,20250610,        , ,SF6301                        ,BOS,
1,6301                                 ,                                                  ,ARE016955824,20250610,20250610,        , ,SF6301                        ,BOS,
1,6301J                                ,                                                  ,            ,20250610,20250611,        , ,28-4712                       ,BOS,
1,6301J                                ,                                                  ,            ,20250610,20250611,        , ,28-4712                       ,BOS,
1,6302R                                ,                                                  ,ARE016935857,20250606,20250606,        , ,28-21467                      ,BOS,
1,6302R                                ,                                                  ,ARE016935857,20250606,20250606,        , ,28-21467                      ,BOS,
1,63051                                ,                                                  ,ARE016943627,20250610,20250610,        , ,15077065                      ,BOS,
1,63051                                ,                                                  ,ARE016943627,20250610,20250610,        , ,15077065                      ,BOS,
1,630AG                                ,                                                  ,            ,20250613,20250613,        , ,RN015                         ,S/A,
1,630AG                                ,                                                  ,            ,20250613,20250613,        , ,RN015                         ,S/A,
1,63128                                ,                                                  ,ARE016955552,20250604,20250604,        , ,1                             ,BOS,
1,63128                                ,                                                  ,ARE016955552,20250604,20250604,        , ,1                             ,BOS,
1,631AA                                ,                                                  ,            ,20250626,20250626,        , ,172S13373                     ,BOS,
1,631AA                                ,                                                  ,            ,20250626,20250626,        , ,172S13373                     ,S/A,
1,631AA                                ,                                                  ,            ,20250626,20250626,        , ,172S13373                     ,S/A,
1,631AA                                ,                                                  ,            ,20250626,20250626,        , ,172S13373                     ,BOS,
1,631CB                                ,                                                  ,            ,20250616,20250616,        , ,680-0227                      ,REL,
1,631CB                                ,                                                  ,            ,20250616,20250616,        , ,680-0227                      ,REL,
1,631CB                                ,                                                  ,            ,20250624,20250625,        , ,680-0227                      ,BOS,
1,631CB                                ,                                                  ,            ,20250624,20250625,        , ,680-0227                      ,REL,
1,631CB                                ,                                                  ,            ,20250624,20250625,        , ,680-0227                      ,BOS,
1,631CB                                ,                                                  ,            ,20250624,20250625,        , ,680-0227                      ,BOS,
1,631CB                                ,                                                  ,            ,20250624,20250625,        , ,680-0227                      ,BOS,
1,631CB                                ,                                                  ,            ,20250624,20250625,        , ,680-0227                      ,BOS,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,S/A,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,S/A,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,DIS,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,S/A,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,S/A,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,S/A,
1,631CB                                ,                                                  ,            ,20250625,20250625,        , ,680-0227                      ,S/A,
1,631SY                                ,                                                  ,            ,20250626,20250626,        , ,17000999                      ,BOS,
1,631SY                                ,                                                  ,            ,20250626,20250626,        , ,17000999                      ,BOS,
1,631SY                                ,                                                  ,            ,20250626,20250626,        , ,17000999                      ,S/A,
